,year,month,day,hour,minute,second,lat,lon,depth_km,mag
14824,2008,3,25,16,11,30,-20.2295,-69.1573,96097.1,4.345
14825,2008,3,27,23,23,10,-16.6244,-68.7532,236921.2,4.57
14826,2008,3,28,15,47,30,-1.8253,-78.1249,10000.0,4.435
14827,2008,3,28,16,35,57,6.7818,-72.921,160576.1,4.94
14828,2008,3,29,1,34,33,-43.0279,-74.0687,17853.0,5.09
14829,2008,3,29,6,40,59,-11.9926,-77.6984,55674.7,4.375
14830,2008,3,29,12,51,24,-12.1724,-77.166,51382.5,5.29
14831,2008,3,29,18,25,24,-22.2394,-69.0311,85427.6,4.185
14832,2008,3,30,15,48,6,-24.177,-67.0962,181000.0,3.86
14833,2008,3,30,18,13,58,-25.9516,-69.9637,71063.8,3.83
14834,2008,3,31,20,58,5,-32.4982,-71.7282,28993.6,4.53
14835,2008,4,1,2,57,48,-29.7683,-71.8806,1179.9,4.5
14836,2008,4,1,20,57,10,-2.9206,-80.4152,56978.5,4.44
14837,2008,4,1,22,48,4,-35.1219,-71.82,57527.1,4.33
14838,2008,4,2,12,56,33,-41.415,-73.906,40000.0,4.6
14839,2008,4,2,14,55,8,-22.9597,-66.3752,250000.0,4.02
14840,2008,4,3,1,0,21,-28.6146,-71.4499,24146.1,4.385
14841,2008,4,3,7,24,59,-27.4462,-71.2815,26991.9,4.46
14842,2008,4,4,11,11,34,-23.1313,-66.5957,207164.5,4.785
14843,2008,4,5,17,33,22,-15.4317,-70.6785,193000.0,4.165
14844,2008,4,6,12,23,57,-22.455,-66.765,292900.0,4.5
14845,2008,4,7,17,38,38,-27.7665,-71.2044,38000.0,4.6
14846,2008,4,8,23,43,24,-23.1048,-66.4279,250000.0,3.915
14847,2008,4,9,0,51,27,-18.3383,-69.1625,122680.8,4.41
14848,2008,4,9,21,10,46,-7.2497,-76.3653,50619.4,4.66
14849,2008,4,11,1,29,45,-45.7351,-75.2899,16308.6,5.11
14850,2008,4,11,16,46,30,-22.9528,-68.8519,102777.5,4.095
14851,2008,4,11,18,36,57,-22.9347,-69.9218,53007.5,4.495
14852,2008,4,12,17,35,6,-21.5006,-67.0507,168483.8,4.37
14853,2008,4,12,19,9,35,-18.0213,-69.6278,129247.2,4.03
14854,2008,4,13,7,41,33,-13.3348,-77.0276,30263.2,4.585
14855,2008,4,13,9,2,56,-23.3378,-66.4843,202507.5,4.475
14856,2008,4,15,0,49,41,-21.3958,-66.6939,219000.0,4.005
14857,2008,4,15,6,22,41,-13.7258,-76.2809,39471.0,5.04
14858,2008,4,17,7,24,44,-18.1217,-69.7442,113949.8,4.53
14859,2008,4,17,7,57,18,-19.9479,-70.8074,30780.3,5.11
14860,2008,4,18,2,17,15,-36.0315,-72.5,35740.5,4.085
14861,2008,4,19,17,24,37,-20.3145,-69.0804,104000.0,4.375
14862,2008,4,20,5,36,10,-24.2867,-66.9284,162574.1,4.59
14863,2008,4,23,7,6,27,-34.3584,-70.7829,102178.8,4.565
14864,2008,4,23,14,41,8,3.1675,-83.0134,35000.0,4.425
14865,2008,4,23,17,40,39,-22.718,-66.803,271700.0,4.5
14866,2008,4,23,17,51,31,-27.9057,-66.6617,165945.8,4.46
14867,2008,4,24,23,6,18,-19.7635,-68.8958,114941.1,4.115
14868,2008,4,27,18,29,47,-42.7072,-82.7642,10000.0,4.98
14869,2008,4,28,7,26,36,-24.3421,-67.064,169000.0,4.185
14870,2008,4,30,11,14,51,-23.6722,-66.6727,201000.0,4.075
14871,2008,4,30,16,43,25,-27.8334,-66.8337,164000.0,4.265
14872,2008,5,1,3,52,13,-42.7969,-72.4193,35000.0,4.295
14873,2008,5,1,15,16,51,-23.0771,-68.6377,95548.7,4.545
14874,2008,5,2,1,34,27,-42.8167,-72.3232,35000.0,4.34
14875,2008,5,2,2,45,23,-42.8104,-72.3643,35000.0,4.315
14876,2008,5,2,3,55,30,-42.6767,-72.555,35000.0,4.585
14877,2008,5,2,5,51,28,-42.7587,-72.2031,35000.0,5.24
14878,2008,5,2,6,1,37,-29.6341,-71.0274,64229.3,4.35
14879,2008,5,2,11,13,20,-42.645,-72.3421,35000.0,4.865
14880,2008,5,2,14,33,14,6.8613,-73.0717,158508.0,4.13
14881,2008,5,2,16,42,34,-42.7206,-72.5872,35000.0,4.605
14882,2008,5,3,2,36,12,-42.7497,-72.2725,13440.1,5.04
14883,2008,5,6,2,48,27,6.7984,-72.987,162501.9,4.18
14884,2008,5,6,6,52,5,-24.4651,-69.9234,59800.6,4.64
14885,2008,5,6,21,13,2,-25.7446,-63.3195,580000.0,4.505
14886,2008,5,7,5,34,25,-29.1025,-67.508,113395.8,4.29
14887,2008,5,8,0,27,20,-21.982,-68.5281,95003.0,4.99
14888,2008,5,9,19,39,6,6.8041,-72.9618,159231.6,4.625
14889,2008,5,10,10,48,20,-22.2731,-68.5293,108897.6,4.78
14890,2008,5,10,11,43,31,-5.5192,-76.6058,114555.3,4.49
14891,2008,5,11,1,44,25,-23.015,-66.3718,222000.0,4.11
14892,2008,5,11,2,24,43,-24.1252,-66.79,181000.0,3.93
14893,2008,5,11,10,17,50,-17.7389,-69.3118,160384.0,4.35
14894,2008,5,11,10,48,28,-28.8423,-71.3683,29461.2,4.67
14895,2008,5,11,14,53,37,6.7836,-73.005,160076.4,4.265
14896,2008,5,12,9,32,9,6.8219,-73.0428,157685.5,4.075
14897,2008,5,13,2,24,53,5.6811,-77.916,19091.0,4.535
14898,2008,5,14,17,34,49,-28.208,-67.4698,122738.1,4.34
14899,2008,5,15,1,54,43,-2.7369,-77.9554,9000.0,4.435
14900,2008,5,15,12,1,7,-14.5055,-75.9618,29000.0,4.39
14901,2008,5,15,13,48,4,-24.0057,-67.1596,200000.0,4.605
14902,2008,5,16,2,2,20,-31.0913,-70.4684,94414.8,4.68
14903,2008,5,16,4,51,52,6.7979,-72.9798,157636.0,4.095
14904,2008,5,17,13,47,9,-23.0394,-66.2815,222000.0,4.18
14905,2008,5,17,22,55,14,-22.6595,-65.9588,251000.0,4.145
14906,2008,5,18,10,59,51,-24.1593,-66.5633,195000.0,4.045
14907,2008,5,18,17,14,47,-31.0085,-71.8725,25683.2,4.72
14908,2008,5,20,1,15,9,6.8533,-73.0036,162712.3,4.175
14909,2008,5,20,15,16,8,-44.5051,-77.9933,35000.0,5.57
14910,2008,5,20,21,37,11,-8.5524,-74.9328,129665.4,5.24
14911,2008,5,20,23,51,1,-1.4663,-80.698,11000.0,3.905
14912,2008,5,22,1,34,2,-30.1928,-72.1611,10042.1,4.8
14913,2008,5,22,1,56,52,-30.2688,-72.1886,8591.1,4.695
14914,2008,5,22,8,56,18,-20.5715,-69.0381,107938.5,4.405
14915,2008,5,22,22,45,28,7.6053,-78.0918,9592.6,4.37
14916,2008,5,23,0,13,10,7.5316,-78.0897,7171.9,4.355
14917,2008,5,23,2,28,47,-21.706,-68.6518,123449.0,4.12
14918,2008,5,23,17,48,34,-24.1749,-67.1303,181000.0,4.105
14919,2008,5,23,20,46,17,-22.771,-68.6916,95349.3,5.17
14920,2008,5,24,2,43,40,-42.0503,-72.3413,35000.0,5.44
14921,2008,5,24,6,26,24,-42.0165,-72.2668,14735.7,4.955
14922,2008,5,24,6,53,25,-42.0629,-72.3919,35000.0,4.87
14923,2008,5,24,13,8,8,-42.0441,-72.2716,10505.0,4.44
14924,2008,5,24,19,20,44,4.4898,-73.7147,14467.2,5.87
14925,2008,5,24,19,23,4,4.422,-73.83,6300.0,4.5
14926,2008,5,24,20,8,1,4.3687,-73.769,14442.3,4.26
14927,2008,5,24,22,13,26,-23.9308,-67.2715,178000.0,4.5
14928,2008,5,25,13,22,53,-31.6754,-72.3224,24000.0,4.395
14929,2008,5,25,13,47,19,-13.8708,-72.8111,86000.0,4.135
14930,2008,5,25,23,15,57,4.767,-82.6568,12000.0,5.11
14931,2008,5,26,20,20,19,-22.7066,-66.319,225483.7,4.5
14932,2008,5,27,6,9,31,-36.1287,-69.8195,205102.9,4.035
14933,2008,5,27,6,48,33,-0.4252,-80.8323,44890.0,4.4
14934,2008,5,28,17,35,28,-21.6075,-68.332,119362.3,5.34
14935,2008,5,28,18,16,15,-41.9878,-72.4222,9130.5,4.185
14936,2008,5,28,21,39,4,-13.1393,-74.4714,82161.6,5.18
14937,2008,5,29,5,8,8,-42.0889,-72.4919,8663.0,4.295
14938,2008,5,30,6,53,37,-14.4646,-75.8521,25590.1,4.675
14939,2008,5,31,6,13,47,1.0199,-79.1778,23000.0,4.155
14940,2008,5,31,23,33,27,-23.9523,-66.7022,195000.0,4.5
14941,2008,6,2,5,43,23,-16.2197,-73.2408,75515.7,4.51
14942,2008,6,2,23,50,25,4.4603,-73.7606,15839.7,4.15
14943,2008,6,4,9,24,53,-30.2077,-71.6603,42091.8,4.6
14944,2008,6,5,13,37,39,-8.7444,-76.3373,124003.2,5.15
14945,2008,6,6,5,9,22,-21.0594,-68.7779,110828.8,4.35
14946,2008,6,7,0,28,24,-22.6978,-68.3229,92532.9,4.255
14947,2008,6,7,2,15,23,-24.2785,-66.924,169000.0,3.785
14948,2008,6,7,13,6,30,-12.4322,-77.5884,45935.7,5.005
14949,2008,6,8,15,5,1,-20.9386,-68.5,114190.9,5.14
14950,2008,6,8,19,29,25,-22.8,-66.3222,222000.0,4.3
14951,2008,6,9,5,36,39,-39.4294,-73.6775,24842.6,3.735
14952,2008,6,9,7,31,49,-1.3707,-77.3842,200000.0,4.55
14953,2008,6,10,5,25,31,6.7385,-71.9973,47507.4,3.74
14954,2008,6,10,15,41,13,-22.2847,-67.2697,150000.0,4.485
14955,2008,6,10,23,52,33,-22.843,-66.675,222000.0,3.965
14956,2008,6,11,14,43,13,6.7837,-72.9938,159145.3,4.34
14957,2008,6,11,20,35,14,-25.4473,-66.3145,190000.0,4.79
14958,2008,6,11,22,11,59,-19.9636,-69.1952,104053.6,4.405
14959,2008,6,13,16,54,49,-19.6131,-69.239,97922.6,4.275
14960,2008,6,14,3,35,15,-33.647,-70.6363,99900.1,4.6
14961,2008,6,14,22,11,13,-21.4952,-68.336,90271.4,4.56
14962,2008,6,15,1,27,49,-22.2238,-68.6329,71095.9,4.59
14963,2008,6,15,5,44,24,-14.6343,-71.2322,100000.0,4.285
14964,2008,6,15,6,13,46,-31.7674,-71.8298,13579.4,4.54
14965,2008,6,15,12,21,27,-23.1311,-66.4875,203128.3,4.96
14966,2008,6,16,9,28,35,-31.5309,-71.7306,14455.6,4.51
14967,2008,6,16,21,2,33,-32.4064,-71.2234,46935.5,4.78
14968,2008,6,17,13,45,3,-25.8055,-64.8797,35000.0,4.5
14969,2008,6,17,17,41,50,5.3008,-82.7455,15000.0,4.32
14970,2008,6,17,17,42,10,5.0234,-82.6705,12000.0,5.93
14971,2008,6,18,11,1,34,-31.7499,-69.4768,111548.5,4.51
14972,2008,6,18,17,5,27,6.7378,-73.0301,167162.9,4.155
14973,2008,6,21,4,9,5,-24.3001,-67.1238,169000.0,4.195
14974,2008,6,21,7,40,41,-35.7458,-71.4438,91826.0,4.34
14975,2008,6,22,12,12,48,-23.9142,-66.6597,197686.4,4.57
14976,2008,6,22,13,7,44,6.7261,-72.9909,164460.2,4.46
14977,2008,6,24,20,50,28,-35.8052,-71.8358,76821.5,4.165
14978,2008,6,26,0,6,40,-8.8855,-75.5046,45291.0,5.03
14979,2008,6,26,10,12,57,-20.6086,-69.1625,82721.9,3.935
14980,2008,6,26,12,34,1,-8.8761,-75.5647,39700.0,5.23
14981,2008,6,26,14,21,26,-8.7189,-75.2943,35000.0,4.635
14982,2008,6,26,17,44,11,-21.8197,-67.1474,180000.0,4.675
14983,2008,6,26,20,35,11,-28.7,-71.4219,29000.0,4.51
14984,2008,6,27,14,31,40,-28.6461,-71.2778,50000.0,4.72
14985,2008,7,1,0,17,32,-10.4074,-75.5551,27935.1,5.43
14986,2008,7,1,1,4,17,-10.3614,-75.4243,25000.0,4.675
14987,2008,7,2,0,53,27,7.4662,-82.8414,27871.9,4.57
14988,2008,7,2,17,11,16,-19.0159,-69.4259,103213.9,4.46
14989,2008,7,4,6,2,48,-1.4879,-77.6875,185967.6,5.22
14990,2008,7,5,13,28,6,-15.5901,-73.0321,94151.1,4.545
14991,2008,7,5,17,42,32,-28.1466,-70.5518,67376.4,4.26
14992,2008,7,8,5,8,16,-3.384,-76.8588,97509.6,4.475
14993,2008,7,8,9,13,6,-16.1341,-71.8602,115351.1,6.21
14994,2008,7,8,12,8,39,-30.8113,-71.7015,27549.1,4.16
14995,2008,7,8,12,53,17,-19.4648,-69.474,85147.5,4.04
14996,2008,7,8,15,54,17,-22.8721,-66.7394,200000.0,4.555
14997,2008,7,9,6,0,52,-19.6151,-70.8484,22000.0,4.505
14998,2008,7,9,7,1,47,-10.3347,-75.4119,25000.0,4.705
14999,2008,7,9,19,58,40,-23.0251,-70.157,43233.3,4.575
15000,2008,7,12,9,36,47,-23.9171,-66.7788,181000.0,4.085
15001,2008,7,13,13,45,53,4.5036,-75.0526,27249.9,4.06
15002,2008,7,13,17,33,55,-21.7041,-68.1984,94778.7,4.76
15003,2008,7,13,19,30,26,-21.7972,-67.0811,179017.9,4.355
15004,2008,7,14,2,7,42,-23.0497,-70.398,32173.8,4.295
15005,2008,7,14,17,22,39,-32.5433,-72.0599,6525.8,4.385
15006,2008,7,14,17,49,17,-21.4747,-68.1526,121000.0,4.755
15007,2008,7,14,18,40,0,-27.9764,-66.5762,162529.3,4.48
15008,2008,7,14,22,37,7,-10.3265,-75.2711,50000.0,4.685
15009,2008,7,15,11,59,24,-23.0002,-68.504,94667.3,3.77
15010,2008,7,15,19,17,43,-22.5633,-70.218,31111.4,4.89
15011,2008,7,17,8,35,0,-20.6051,-68.7769,107369.9,4.185
15012,2008,7,18,5,41,54,-1.9267,-80.3692,67459.2,5.05
15013,2008,7,18,23,48,51,-39.6695,-71.8925,124498.8,3.95
15014,2008,7,19,10,49,3,-10.188,-75.3531,47608.0,4.77
15015,2008,7,19,17,3,27,-20.178,-69.22,99000.0,4.5
15016,2008,7,20,10,20,25,-2.3364,-80.2307,44000.0,4.085
15017,2008,7,21,3,8,22,-31.536,-69.2099,104874.7,4.715
15018,2008,7,21,20,22,17,6.5441,-82.6025,10000.0,4.35
15019,2008,7,22,14,28,13,-20.6608,-68.8081,104000.0,3.955
15020,2008,7,22,19,29,44,-24.1951,-66.9937,181000.0,4.275
15021,2008,7,23,16,3,36,-19.7654,-68.9903,2274.8,4.5
15022,2008,7,24,2,21,33,-13.9226,-71.2131,35000.0,4.26
15023,2008,7,25,7,48,10,-22.3376,-68.0911,111435.9,5.17
15024,2008,7,25,11,9,23,-26.6391,-70.6791,35000.0,4.105
15025,2008,7,25,12,13,9,-28.1905,-71.0256,38000.0,5.075
15026,2008,7,26,17,39,25,-21.5907,-68.2132,102377.9,4.71
15027,2008,7,28,18,18,39,-14.2737,-71.1675,35000.0,4.715
15028,2008,8,1,2,56,41,-22.0514,-67.2205,180000.0,4.59
15029,2008,8,1,6,18,37,-22.4435,-66.6837,204190.8,5.33
15030,2008,8,2,5,58,27,-22.0917,-67.2732,180000.0,4.15
15031,2008,8,3,15,44,35,-24.3099,-67.0385,169000.0,4.255
15032,2008,8,5,23,39,0,-23.3168,-66.9824,196000.0,4.29
15033,2008,8,6,2,2,43,-24.2806,-66.9811,150000.0,3.99
15034,2008,8,6,12,30,6,-24.1726,-67.1895,181000.0,4.025
15035,2008,8,6,22,3,10,-14.1756,-73.0778,90200.8,4.84
15036,2008,8,7,0,18,4,-29.3948,-69.2493,83594.4,4.93
15037,2008,8,7,7,44,25,-24.032,-66.9811,181000.0,4.175
15038,2008,8,8,11,12,9,-23.5905,-66.6174,201000.0,4.085
15039,2008,8,8,15,14,44,-22.5917,-70.376,48734.2,5.0
15040,2008,8,9,23,34,20,-21.5116,-65.7082,280000.0,3.725
15041,2008,8,9,23,58,27,-21.4304,-66.576,219000.0,4.585
15042,2008,8,10,18,40,14,6.8402,-72.9434,159900.8,4.58
15043,2008,8,11,9,2,33,-32.143,-71.546,25100.0,3.8
15044,2008,8,13,0,29,6,-28.245,-71.3663,28822.9,4.305
15045,2008,8,13,21,28,40,-44.3558,-78.3821,35000.0,4.595
15046,2008,8,14,22,24,11,-19.775,-70.8976,35000.0,4.515
15047,2008,8,14,22,55,51,7.2898,-82.8509,34652.4,5.53
15048,2008,8,17,8,1,55,-40.5189,-72.436,35000.0,4.485
15049,2008,8,17,11,56,39,6.8696,-73.0293,157513.3,4.0
15050,2008,8,17,21,23,8,-21.0766,-70.4694,49932.8,4.87
15051,2008,8,18,0,41,27,-1.1092,-78.1423,4949.3,4.59
15052,2008,8,18,15,38,6,-5.8229,-80.8436,30000.0,5.07
15053,2008,8,18,19,17,20,-14.3394,-76.4245,23000.0,4.42
15054,2008,8,18,20,28,15,-22.1094,-68.5503,116669.8,5.04
15055,2008,8,20,17,59,39,-14.8474,-72.7334,114000.0,4.43
15056,2008,8,21,9,32,56,-25.2312,-68.7145,102568.6,5.28
15057,2008,8,21,22,51,44,5.2228,-82.6642,28479.6,5.15
15058,2008,8,22,21,3,25,-8.3951,-74.3081,157910.1,5.17
15059,2008,8,24,13,48,17,-5.2306,-79.5442,100000.0,3.63
15060,2008,8,25,16,47,24,-42.7095,-83.5186,18559.8,4.95
15061,2008,8,26,0,20,20,-20.4432,-68.6587,110000.0,4.475
15062,2008,8,26,18,31,36,-22.7933,-66.2564,242000.0,4.365
15063,2008,8,26,21,0,36,-7.6598,-74.3999,156088.4,6.38
15064,2008,8,27,4,42,5,-21.8179,-65.7066,269854.4,4.895
15065,2008,8,29,7,5,29,-14.7088,-73.4721,67153.4,4.35
15066,2008,8,30,19,57,56,-2.0501,-81.3803,10000.0,4.5
15067,2008,8,31,6,52,0,-22.1864,-68.1886,116195.4,4.68
15068,2008,9,1,13,38,41,-24.1604,-67.1513,181000.0,4.6
15069,2008,9,2,17,21,1,2.9293,-75.9826,35000.0,4.935
15070,2008,9,3,11,25,14,-26.7259,-63.2601,572254.4,6.28
15071,2008,9,4,14,35,16,-18.445,-69.0103,128000.0,4.3
15072,2008,9,5,5,12,13,-26.6609,-70.7261,42122.8,4.73
15073,2008,9,5,12,0,25,-16.6207,-67.7124,35000.0,3.98
15074,2008,9,5,12,30,1,-14.3458,-75.7943,44597.1,4.565
15075,2008,9,5,20,51,16,-24.2349,-67.217,200000.0,4.13
15076,2008,9,6,2,28,5,-39.0524,-71.3972,145466.9,4.245
15077,2008,9,7,10,49,56,-11.1127,-78.1924,47641.0,4.575
15078,2008,9,9,11,13,5,-36.3439,-73.1166,26449.8,4.565
15079,2008,9,10,13,39,34,7.4866,-82.749,12000.0,4.465
15080,2008,9,10,15,3,26,-22.5059,-68.7585,81756.6,4.42
15081,2008,9,10,16,12,2,-20.3681,-69.2876,24449.1,5.75
15082,2008,9,11,17,11,33,-19.7258,-69.1588,100661.8,5.27
15083,2008,9,12,3,9,27,-24.289,-67.2446,169000.0,4.085
15084,2008,9,12,19,7,21,-22.0362,-68.4999,115000.0,4.465
15085,2008,9,13,9,32,1,4.834,-75.5299,134475.3,5.7
15086,2008,9,14,16,45,31,-22.7073,-69.6202,65066.0,4.255
15087,2008,9,15,3,23,24,-21.1457,-69.0968,106403.6,4.615
15088,2008,9,15,23,36,51,-24.2219,-66.8869,149171.7,5.13
15089,2008,9,16,21,56,39,-20.4557,-68.7358,112249.3,4.89
15090,2008,9,17,22,53,12,-30.7012,-71.5855,33000.0,4.74
15091,2008,9,20,4,0,22,-29.3864,-70.7664,70757.5,4.575
15092,2008,9,20,11,10,0,-3.0257,-81.158,10000.0,4.4
15093,2008,9,20,14,43,5,-16.1743,-73.5833,41333.2,5.42
15094,2008,9,21,21,46,5,7.1484,-79.5473,35000.0,4.375
15095,2008,9,21,23,34,49,-2.0361,-77.5314,140000.0,4.195
15096,2008,9,22,4,51,40,-30.1195,-71.5671,41293.8,4.07
15097,2008,9,25,2,4,59,-22.5718,-70.0243,80692.4,4.44
15098,2008,9,25,16,43,45,6.8438,-73.0398,154352.6,4.215
15099,2008,9,26,8,28,11,-23.8418,-66.4122,195000.0,4.02
15100,2008,9,26,18,33,59,-16.1468,-74.7516,49000.0,4.53
15101,2008,9,27,5,12,49,-8.0078,-74.4294,148506.9,4.395
15102,2008,9,27,5,34,59,-36.3367,-71.1445,127016.4,4.5
15103,2008,9,29,1,32,22,6.7722,-82.3004,10000.0,4.67
15104,2008,9,29,13,4,2,-24.2764,-67.0722,169000.0,4.54
15105,2008,9,30,7,57,35,6.7647,-72.9775,164864.8,4.34
15106,2008,10,1,17,3,46,-35.0245,-70.9169,102376.1,5.18
15107,2008,10,3,16,2,43,-23.4813,-66.7481,201000.0,4.59
15108,2008,10,4,14,17,37,6.763,-72.9703,160567.1,4.86
15109,2008,10,5,12,29,39,-16.1572,-72.7169,116000.0,4.365
15110,2008,10,5,23,45,22,-28.3144,-67.3785,127980.5,4.705
15111,2008,10,6,0,18,27,-18.4695,-68.9966,130318.1,5.02
15112,2008,10,7,4,27,4,-35.183,-70.295,185200.0,4.2
15113,2008,10,10,5,21,15,-39.8825,-73.2696,37147.1,4.51
15114,2008,10,10,11,44,26,-15.0764,-72.1657,124000.0,4.07
15115,2008,10,10,18,26,53,-31.2841,-67.9787,102555.1,4.475
15116,2008,10,12,20,55,40,-20.2579,-65.1431,353288.8,6.17
15117,2008,10,15,0,17,51,-15.0599,-72.0948,99954.5,5.02
15118,2008,10,15,1,47,34,-23.1572,-66.4882,188500.0,4.385
15119,2008,10,15,10,16,26,-3.3894,-78.8474,12000.0,4.5
15120,2008,10,16,4,36,6,-31.0357,-71.3657,64763.9,4.7
15121,2008,10,16,20,6,10,-32.1677,-69.9882,108079.2,4.47
15122,2008,10,17,22,17,18,-7.1392,-74.392,147391.9,4.295
15123,2008,10,18,9,42,0,-2.1049,-77.2002,150000.0,4.365
15124,2008,10,19,18,33,52,-19.2997,-67.0519,266000.0,4.035
15125,2008,10,20,6,32,40,-31.349,-68.3176,105725.5,4.43
15126,2008,10,20,23,48,16,-22.8939,-66.6858,222000.0,3.83
15127,2008,10,21,10,10,41,-32.0726,-68.8939,116637.1,4.595
15128,2008,10,21,21,42,58,-22.0782,-66.5056,268000.0,4.045
15129,2008,10,22,9,52,16,6.7336,-82.4432,10000.0,5.02
15130,2008,10,23,16,29,9,-23.5249,-68.461,104000.0,4.32
15131,2008,10,27,0,30,37,-23.2244,-66.6003,200000.0,3.61
15132,2008,10,27,8,54,8,-20.7784,-70.2606,43005.3,4.355
15133,2008,10,27,19,8,16,-27.2338,-69.2947,110997.8,5.11
15134,2008,10,28,15,23,48,-32.5092,-71.9118,23626.5,4.685
15135,2008,10,28,18,14,12,-34.412,-69.7556,7115.4,3.94
15136,2008,10,28,19,36,4,-23.005,-68.999,111056.8,4.475
15137,2008,10,30,1,32,40,-24.0206,-70.4562,28496.2,5.29
15138,2008,10,31,18,37,54,-40.0548,-74.9863,33001.4,4.45
15139,2008,10,31,19,3,9,-25.8943,-69.2377,101000.0,4.22
15140,2008,10,31,20,7,46,4.0259,-76.303,58235.8,4.565
15141,2008,11,1,17,2,2,7.9633,-77.2606,25909.1,4.405
15142,2008,11,1,20,40,29,-12.5728,-77.0719,32752.0,4.365
15143,2008,11,3,3,11,7,-10.8303,-74.326,109253.5,4.355
15144,2008,11,3,4,46,32,-18.5943,-69.4319,113613.9,4.825
15145,2008,11,4,3,20,38,-9.9143,-78.7553,67288.8,4.715
15146,2008,11,4,10,32,0,-27.8209,-71.1407,29817.6,4.555
15147,2008,11,4,17,41,54,-28.405,-71.502,62700.0,4.6
15148,2008,11,5,15,33,3,5.8993,-82.4416,14000.0,5.06
15149,2008,11,5,22,34,49,-31.4589,-71.9853,10111.0,4.29
15150,2008,11,7,11,26,25,-31.5215,-69.3249,5265.9,4.3
15151,2008,11,7,13,40,59,6.1446,-82.6569,14000.0,4.475
15152,2008,11,9,8,0,56,4.5114,-75.3387,5179.6,4.485
15153,2008,11,9,23,28,13,-30.8489,-71.411,55741.2,4.775
15154,2008,11,10,15,47,1,-19.6889,-68.9684,105000.0,4.2
15155,2008,11,10,16,0,29,-8.7536,-79.091,65120.8,4.46
15156,2008,11,12,0,22,4,-7.5785,-74.5091,153451.7,4.835
15157,2008,11,15,8,49,36,-16.7345,-68.8479,215246.9,4.3
15158,2008,11,15,15,16,55,-23.3838,-66.4465,201000.0,4.245
15159,2008,11,16,19,12,40,-43.5762,-72.6886,10598.0,4.81
15160,2008,11,18,11,33,11,-24.1682,-67.1079,181000.0,4.41
15161,2008,11,18,16,22,40,-3.8059,-81.0715,39000.0,4.5
15162,2008,11,19,6,11,22,8.2723,-82.8545,49381.1,6.25
15163,2008,11,19,7,49,53,-7.7881,-74.5088,151414.8,5.265
15164,2008,11,19,8,55,7,-21.357,-70.0088,47481.4,3.91
15165,2008,11,20,0,5,5,-24.0675,-66.8235,181000.0,3.925
15166,2008,11,21,23,7,46,-24.2496,-69.4517,75088.3,4.84
15167,2008,11,22,7,57,39,-36.5903,-72.2408,68145.9,3.46
15168,2008,11,22,20,25,51,-9.0792,-75.6054,35000.0,5.11
15169,2008,11,23,21,19,39,-36.3117,-72.8693,23688.9,5.29
15170,2008,11,24,1,46,51,-23.3882,-67.6772,132393.3,4.365
15171,2008,11,26,4,17,0,-22.6593,-68.1559,145892.3,3.985
15172,2008,11,27,3,4,56,-15.9892,-73.5196,73266.8,5.04
15173,2008,11,27,18,57,49,-23.4513,-70.919,25009.5,4.55
15174,2008,11,29,16,41,57,-29.8726,-71.3216,62899.4,4.68
15175,2008,11,30,13,55,21,-24.0791,-66.8725,181000.0,4.34
15176,2008,12,1,0,5,11,-11.3931,-75.5831,103657.9,4.85
15177,2008,12,2,20,3,27,-21.2841,-68.7296,117000.0,4.485
15178,2008,12,3,2,32,39,-24.0658,-67.1786,181000.0,3.665
15179,2008,12,3,4,25,50,-23.442,-67.205,220000.0,4.5
15180,2008,12,3,14,21,5,-31.338,-67.605,144100.0,4.6
15181,2008,12,4,16,47,8,-21.4403,-68.4464,108842.9,5.53
15182,2008,12,6,10,27,41,-27.7229,-71.1655,37677.2,4.12
15183,2008,12,7,2,12,9,6.8108,-72.9975,161661.8,4.02
15184,2008,12,8,13,58,43,-29.3025,-71.2947,52033.3,4.685
15185,2008,12,9,19,25,51,-30.37,-66.817,146400.0,4.5
15186,2008,12,10,5,51,11,-19.3749,-69.347,105859.5,4.33
15187,2008,12,10,5,56,56,-24.3221,-67.1128,169000.0,4.3
15188,2008,12,10,10,53,50,-33.0964,-69.1765,3411.8,4.21
15189,2008,12,11,18,5,31,-21.2278,-68.1538,136000.0,4.4
15190,2008,12,11,20,51,22,-14.9422,-71.6697,124000.0,4.215
15191,2008,12,12,20,26,1,-3.8893,-79.5758,87586.0,4.395
15192,2008,12,16,22,5,25,-29.6967,-71.5385,56288.6,5.09
15193,2008,12,16,22,47,39,-11.932,-73.2242,35000.0,4.48
15194,2008,12,18,21,19,29,-32.446,-71.6775,22844.2,6.13
15195,2008,12,18,21,25,1,-32.464,-71.9843,19555.7,4.97
15196,2008,12,18,21,26,30,-32.4885,-71.917,24946.2,5.285
15197,2008,12,18,21,50,30,-32.4865,-71.8537,27495.5,5.85
15198,2008,12,18,22,33,28,-32.5569,-71.9661,17758.1,4.33
15199,2008,12,18,23,51,21,-32.4772,-71.9529,15042.6,4.425
15200,2008,12,19,0,22,34,-32.4647,-71.9834,17341.0,4.49
15201,2008,12,19,3,4,15,-32.4887,-72.0239,18059.3,4.24
15202,2008,12,19,4,24,11,-32.4778,-72.0324,12182.6,4.51
15203,2008,12,19,7,30,8,-32.5753,-71.9558,26504.2,5.39
15204,2008,12,19,7,56,5,-32.5498,-71.9487,19602.5,4.52
